averangetime
123.1025641025641
176.86029411764707
167.97560975609755
135.96028880866427
133.72177419354838
138.53571428571428
136.27985074626866
168.82008368200837
126.16666666666667
136.61129568106313
157.51282051282053
207.03333333333333
394.30645161290323
437.0825082508251
126.36624203821655
175.4185185185185
144.49310344827586
144.6260162601626
134.73094170403587
130.46853146853147
117.58391608391608
144.72762645914398
174.89756097560976
192.8109965635739
123.30281690140845
136.1290322580645
115.63508771929824
153.94525547445255
128.79136690647482
129.27681660899654
132.81184668989548
134.7709923664122
142.47011952191235
140.96307692307693
129.6006600660066
123.6875
128.29856115107913
144.67094017094018
137.19157088122606
142.61065573770492
179.01960784313727
326.469512195122
500.7260638297872
121.54275092936803
138.56112852664577
133.7824561403509
139.0
140.88815789473685
132.5732217573222
154.72222222222223
168.0380228136882
151.06529209621993
136.2204724409449
172.95256916996047
131.8259109311741
129.22535211267606
134.42176870748298
178.11111111111111
141.22602739726028
130.39449541284404
132.1294964028777
136.3074074074074
131.80902777777777
126.77341389728096
186.56585365853658
185.85472972972974
145.52573529411765
163.79372197309416
141.80363636363637
140.3705035971223
128.19767441860466
165.25185185185185
126.91349480968859
125.96168582375479
173.459375
127.51202749140893
146.24806201550388
149.875
746.1362007168459
354.56692913385825
121.05283018867925
129.5579268292683
181.3453815261044
379.65725806451616
138.79150579150578
152.10629921259843
174.3135593220339
124.21575342465754
127.55
130.07801418439718
130.25547445255475
130.75330396475772
148.9113475177305
176.2828282828283
226.88996763754045
129.36111111111111
140.15384615384616
129.59504132231405
150.72881355932202
175.3783783783784
161.94758064516128
144.5587044534413
129.65172413793104
147.73305084745763
145.35746606334843
120.92631578947369
155.87003610108303
133.18214285714285
160.5977011494253
129.13274336283186
125.50190114068441
124.20701754385965
149.23701298701297
130.5730769230769
117.58445945945945
139.11904761904762
116.57482993197279
131.54777070063693
137.58461538461538
131.295719844358
116.73737373737374
138.03716216216216
144.8796992481203
133.59395973154363
129.68273092369478
127.15079365079364
133.46268656716418
134.34944237918216
144.51672862453532
124.92808219178082
193.44036697247705
262.233676975945
150.12142857142857
153.66901408450704
127.54397394136808
143.33067729083666
137.2312925170068
133.73287671232876
113.33024691358025
127.06343283582089
139.25
117.60750853242321
149.33898305084745
135.5
164.28464419475657
124.64093959731544
141.5251798561151
145.21484375
126.85555555555555
170.4863813229572
154.8091603053435
146.95098039215685
121.43190661478599
139.1735849056604
131.88655462184875
134.72142857142856
141.70805369127515
176.39247311827958
170.8308823529412
141.10491803278688
118.6375
127.2695652173913
159.24414715719064
118.40329218106996
128.29921259842519
156.42013888888889
126.34154929577464
134.09022556390977
129.2404181184669
138.35344827586206
138.54166666666666
131.26363636363635
139.88278388278388
139.3186440677966
124.5958904109589
145.5344129554656
161.70731707317074
415.90799031476996
177.38955823293173
123.28880866425993
126.56363636363636
142.66803278688525
128.3576923076923
191.31313131313132
373.19
143.12109375
135.61160714285714
135.71428571428572
124.1980198019802
137.33609958506224
130.47142857142856
123.57627118644068
120.76160990712074
133.83501683501683
124.8705501618123
165.87596899224806
179.32596685082873
438.32163742690057
143.5143769968051
156.81549815498155
126.1797385620915
183.45247148288973
141.78620689655173
187.13478260869564
164.31179775280899
