t1,t2,t3,t4
36.79344868869126,47.079555514956375,23.1976460168108,24.174126745491836
5.05807800962458,22.198779937848506,20.23837995274698,22.88865664355035
15.163219553625535,29.478454008093667,45.13916495423252,45.47150800160384
31.029585880845485,10.285189557759079,43.35217659826691,51.7136387539858
13.22712778577246,46.7716146426773,18.830902765709443,17.596100225140603
6.230539007052961,10.685869881299062,19.773696707503124,37.835686836814055
28.27679229295435,21.313966029631843,34.415487451499665,21.006258208166958
28.160902008701942,23.263975700436266,34.97844150548595,32.22202213614157
40.160709359223915,30.041976563081928,37.31005069062659,5.854320849857814
29.294931555467354,31.711467926503776,30.391771549874875,26.092703097480456
35.57133142211414,17.12798692459533,40.19556578173997,32.9288308990093
24.443623421481632,49.31163861662178,37.707248901554806,40.093542619182756
8.170015336364704,43.87983704005752,34.95147754932655,44.94338311570962
25.575579133113163,28.78905617100735,20.486004546065544,43.84904346156363
23.331353155944736,27.09893293101483,17.44574438181569,21.493969529418493
33.5849532903168,32.458054085720484,58.501995811123194,48.684584049405665
22.543892304330992,37.0162844155022,33.80418356972853,12.996915261115955
20.646857339177664,25.263659726907093,43.52592791944046,51.40946562863571
13.156955666357895,44.10917213622944,39.86125328130881,53.19959928560553
16.54227407428032,54.48404186305528,37.40690797597203,37.12757037042695
26.659640558643886,43.398141173503205,48.04636379751424,35.90583414157338
26.8020579507445,14.50582549527572,36.00680327585458,25.080259990157696
25.241333728426493,42.52678688091164,37.76594288355576,47.94845119898477
43.33094482787486,41.96757761919706,30.782540040053142,47.51563059364788
30.69280379472503,14.129144249127787,39.7270841889838,20.53914242520372
16.57813231900462,7.635370378160406,40.77970309599831,52.56336174631713
54.30654116977683,50.713441357284545,35.71056516568248,11.428690755017982
11.36353716494212,8.435658133964456,24.771071267290072,50.459418773173276
52.731720843871216,16.241943923076196,43.710553900902816,34.489657804923326
47.953030858455016,33.18528666334256,10.44900737899159,26.567186153613928
33.368159719966066,24.4865572769213,39.780030463878674,17.635839104722983
29.73952497937363,38.217543711798704,17.267617813698653,56.5931292078478
37.4550518623368,17.102110938642408,23.982927643942283,43.01004329943207
26.021838815611446,6.250261006489063,33.49517074366302,10.880104459738089
47.66978194137065,55.263682401125074,21.351442853584576,32.70147658648412
29.37209709428398,9.758559579737689,27.282034153064266,13.060001594505676
36.46466776582237,38.64486593514848,24.523608297382413,29.082460485781663
39.27266773591532,28.364193846389625,56.73801809871681,24.610620078271417
38.03046086636076,51.96754591070939,23.285557629324128,18.131449291420573
48.34395963526351,20.924673141288714,13.489495177876664,12.804076021718965
24.39507916505019,49.2506793138597,49.48211807074108,18.146148245883992
39.23586726960034,13.28682912242495,8.865937376664148,51.10838235464767
29.75545951646729,35.839362438489935,20.407118583862736,28.587264945326673
26.388553410742688,40.844486826049014,45.78397518695143,10.20642378250607
30.21061156444277,15.35678471754787,10.438008593699323,30.622194336940385
27.921953877029313,17.064861513978173,38.72545264953399,30.124273975837564
39.87552355155242,30.613328188445777,56.48493401450594,26.256653939520593
16.16484219177272,20.28397317628423,44.70905016778247,26.67242828359019
39.36405608911976,12.368525668589264,35.51595293202865,24.03874462122801
6.9437175060560135,35.45083627628232,15.743528591027157,51.15258193999993
37.84868034836742,30.178555483026717,16.128547526826495,51.601680162170354
49.90891868453039,54.04726072731527,36.92215541929368,41.23019176375709
11.116024534231046,12.586655798823829,30.584538294061428,23.708621358696625
32.23614941544621,11.424007825467392,46.203667803540185,4.042255496757724
21.816997438417843,34.064156573453005,53.091885042612816,25.935166452091114
38.290246952477304,6.422292024338908,42.5006581104587,32.083142218094395
26.330665792465922,38.43695538000597,45.02303852345995,35.04626847887425
48.83333575958542,17.68603743924902,8.592337355755355,13.734044438525405
41.44040801261355,35.72343341274727,22.566999180268624,16.207272158737954
25.65575533126779,55.366391072403395,36.39994496033297,4.5110553310741475
50.09369086225216,4.866320550855137,9.103704112771796,14.638858833033119
10.638311799159023,5.7000477632870075,49.11640846681698,35.38193562260697
45.17971534696866,40.72073558511003,53.63412958724746,12.14935126835492
15.891656422403674,19.0249894595298,20.952181576747883,54.050896745303895
16.790689404269415,29.90824902467966,22.927869862171246,17.856311841117655
33.604971081364106,43.90047596581724,26.575785062638392,41.72243626919835
24.756140904881267,22.6028002434863,44.057707302141125,51.302498767905256
27.774509014260605,23.055515415987173,23.32630303807305,40.620555548668456
12.998101470824677,40.44956430870627,6.1725147551204484,35.79216553115735
20.011032078604323,38.52111821866504,6.9612446244894866,53.45047339256077
57.04644761300585,6.3918328124556485,7.74651357551435,45.19351792469039
24.73005781078099,2.9866994469962487,21.12959335135569,29.384096047617824
38.73228228019205,36.775388603162995,22.52035919707816,51.61993543066548
20.14213610394065,29.04309001450763,24.57098503132047,31.14715523992345
32.59448029961996,30.73832510134298,15.919857070626895,30.004140945226077
23.06064076703611,52.902102152707464,12.629194188304622,45.15530091847802
6.49129762531616,18.345820018499012,49.327964136193906,25.475634555696846
44.0405989697113,32.61941552821998,27.731817797934234,24.89951937990585
43.998330184152,40.96660888739357,26.591666841934117,26.29092311279439
24.846388903526808,12.270527481557963,19.343534376664998,0.3757480536789316
41.0844491126905,28.294955230564725,27.674141728582303,18.633331011101973
14.729373537032103,37.98604063155109,37.64756910455728,17.20119122472813
36.33035522643738,17.94744936288138,30.32449965553717,11.447551515706502
19.1297615209898,25.312452131244243,19.739087569961637,30.7341996405582
20.847592467325015,29.496326193914047,34.86046466742776,57.276473088918294
41.409600753352635,36.4062586628928,16.50925686620223,42.09717253833467
42.133645173759156,26.885685807456518,44.55255404886024,33.798077243032154
40.02530272946648,35.57577403332128,24.285965156023117,12.72475774207331
30.41716589751745,26.786794895323236,35.30127580752599,55.89275137580421
36.925520148789396,46.52951751371776,46.47722864793264,50.06083468778186
39.04346018905487,20.93698608861179,35.53517010485219,39.583034021696434
39.16456126442276,23.450818742409062,42.89576499175419,40.531514936755464
25.784654957408492,55.995947491281775,34.28502276397622,24.47609654550551
50.09153746986935,12.149971260292089,18.188659440364816,30.691901115282874
18.059430975218355,35.97239139326736,42.91796327887499,50.058808131997665
3.994547025235482,27.363316146006284,53.259481664454775,4.3267894219740795
39.09579480282363,32.66776800819724,41.27993673096258,40.76626350462626
14.72220504352838,34.775255251478065,44.892980534754024,51.312873937811425
15.82613416408636,27.711776173450925,14.471478259898824,11.246952590102959
47.838418211602246,27.442677522993407,24.866276660761358,19.24703566103861
16.29226074571785,27.955805542480313,22.2643445277844,45.745522530044354
26.204999250883983,41.115249684064906,19.982176867475022,24.737015305203155
1.0800402958210857,5.808107947776988,6.596725135796249,30.072611209362353
37.36530276178569,41.60231304240675,55.67699777347174,22.54928629426234
16.320739565738368,47.859198434216,33.22170285995032,48.75045251483994
13.107612101286069,15.218743681806826,50.66170157235463,27.916044892631973
21.290550378336352,37.05429930899445,16.42884445098613,19.26496003524235
48.40358940113736,11.903485060830933,24.252119571800243,26.37399826581217
23.742416066439947,16.25342946138606,52.17863427210349,43.3078610795624
31.262384513977647,14.096484044133645,28.279338149155688,33.347395121959075
53.6765910587963,14.007473677760588,41.34102100140079,12.287857144412007
25.43235686212836,22.132144912133906,11.602175990141705,9.702345568916192
23.760895376971398,25.517640232557277,28.406135972040335,34.30102622523457
26.701335498729023,26.500357465624088,57.07690501089399,9.255814389514667
7.373594314067642,23.293645623215312,16.838720142793665,5.786678192166025
5.814421035748311,41.18679490237597,33.41768168643734,51.15449374692956
39.73489673642158,42.6825103565942,39.40616643374956,40.818374550137065
46.52052364185318,34.38760361762304,12.295160596874377,52.28821145872062
15.12159341579533,36.41795364913761,22.024348844046763,27.979650910498204
34.65478517715527,29.345078620424548,23.56790452853075,19.74549732878007
16.05642263266828,52.3414722670443,55.12723428877475,52.184796363684555
39.33907653754833,46.63513731448521,37.94706251548834,48.823434601498114
6.93955278377334,27.53295675462105,15.843772403563873,47.75952793562224
56.23646691462271,29.728022299509103,40.67883378460555,18.01983436640682
9.968559839956551,47.39283454248526,4.14286953592621,8.748536489506604
43.18051441906826,15.69027790308358,31.54511189004194,10.801462531587758
45.73843868190004,23.78740887557028,16.28026935994917,39.08758022990175
38.793131729187365,19.22376386778192,25.203941275303805,32.407428818266716
26.428904241627734,47.62395526388251,28.193504205792937,21.06799966031423
16.47590283883502,53.64903825885375,27.773812428642334,27.681844117968286
51.977380284063116,35.89070268870317,23.485066200492945,36.67019522434696
17.999749383621943,33.946375085596884,23.012952822691105,58.27042787918982
55.33981298224321,30.27444057400638,3.642018213228026,26.25768907428138
38.219657462455544,44.38362840490424,40.26123418951387,12.650230127555766
34.42832335535683,18.520881032855,43.2308170749763,19.14592363021851
23.843271850550405,28.610503386916825,47.415320700758166,45.5137379426535
53.768424749382945,43.721829793228395,5.179515114323974,32.934216717834296
47.0961694066822,14.01034506612363,15.366240513632118,19.79824965154726
52.36236829553871,42.98574979447771,9.679547710988224,57.56243261460056
38.28410510953053,48.39923891013746,33.272252561166134,32.6124901211464
41.89393527311132,31.208168665837796,47.713472578855956,4.937834610440147
49.59739757953847,37.49354670367826,56.09968124056558,15.263310833103937
48.27075205670229,5.496041776809422,42.28794486668603,22.109788345491534
58.43252690578093,37.74702352456272,9.201464866846875,33.16575711398484
33.31855463581682,30.132052943802027,36.49967001363453,0.5639207338813215
28.30996249738691,45.63875013635551,53.03233344760563,18.280374454969365
40.08331629592394,14.416555710770094,1.127481724293641,31.025550516926252
2.753319672866736,21.52213960901872,21.45171718464389,37.91030719654795
26.610519575656085,20.18189021655946,32.80949188813579,38.65405138883096
30.009139360621933,59.38267905669239,13.099177432930865,50.28891456789061
45.657856596336174,52.659900282232876,53.7282178002386,13.399848526142982
22.753570348772133,26.287995887335065,16.66646247216716,44.16029006941111
27.844194620369656,32.53052038893299,12.265566626651575,26.615920120402052
29.603458286159988,42.38017083535473,20.26010817589072,29.512619036730957
32.82126923902466,43.468348997442874,43.003342385949686,28.905577196253134
20.81627985073174,19.350005880299875,42.09366542496412,18.48018385122668
35.39275168604173,25.862998205365827,10.680067335795536,41.272880694288936
42.27501440059435,46.21841131309795,21.569169558302725,41.56487134267474
16.730662093158855,2.4365248320808557,35.89669787925162,53.240479223722446
14.513320146466624,5.68172927849378,23.91496939525019,26.142950180058303
43.16457785138078,32.68496676617505,26.38737264688903,46.321241987572144
42.34148562623755,3.567053554742508,34.415443827479194,37.68671145896331
24.11491365016331,41.65874093813282,24.64300082557863,23.50005086183185
9.19857985550761,39.94430877905676,7.946172090492761,22.86045423891707
53.648516956541705,35.43003128452124,12.132903171057725,45.735137539498
29.143317276046034,8.125086718794046,20.23434410616865,50.434574282601915
34.19103772546849,20.267735826947245,20.09073505769156,47.85905169189687
32.691879655115024,33.4541749629282,53.55757742967454,22.440203150879853
42.746900095952405,42.71392420708953,10.957085050361856,39.535362142257455
50.5989782669188,33.2933884740206,44.97087055591794,50.80912003104601
37.67339747623854,4.758095806477969,31.235086278468213,6.321280546750372
38.086527298533916,25.57994247232304,46.13197188817531,21.192689882014747
40.27212022408369,27.162381848433597,21.502362598200282,8.738302929770589
27.58887380400589,27.325541354263873,40.69302338453495,31.01850065040281
52.11060924821739,52.02072785536876,12.325464827770304,41.29370589255432
48.64830274896728,33.02783785316622,16.303327855510226,42.466620528781164
42.72045445088999,36.82045578963198,0.07174696441336056,11.280568648438319
37.51723650933903,17.23337231170411,42.81795218646785,29.444260900706414
54.828626079648245,49.11331637946761,40.09174417618147,50.337099458253846
20.95359520162432,13.77476398155183,24.54466827157367,11.421133883985307
18.8653719443316,33.70421607258467,33.532141257122504,49.747978044677076
44.45860238301639,16.91455498461343,22.02166097204209,17.37005219014443
17.898567931341095,23.093067965545153,53.88391570383283,25.08067236982458
28.79701245390868,27.657729289655816,14.180377715223816,23.326423908969343
47.88086575390703,48.92331821665304,19.91769589515997,8.886004844617188
53.66776836910949,35.108182856357715,40.80299098244861,1.854728949456581
37.51009741184878,22.188383487645567,47.35406431032091,5.955442941378778
27.589707685647465,9.891562579777148,36.120243598909894,29.593691125109736
56.95290716308561,16.099556045595655,28.880006998547014,57.25592337258823
37.79104781121928,32.49745106100389,29.68417087867013,40.37509929120944
50.65505666779085,48.136427666691056,37.95179187107458,17.897455926167495
38.99900684606061,53.25100947203035,40.89074282856123,37.1931221706536
56.07670262012375,33.27798199909396,32.64417804741956,23.644352386761664
17.111093475478988,4.864692314539688,22.754032624569582,17.49967514401159
11.958196888748134,10.24983801488415,19.306376867433098,50.00304182290175
55.112263359566434,45.69014067562566,31.974436280290192,19.96504248739118
30.023669280759876,54.50379706700195,26.30921916479153,20.576002801496905
17.675953387694392,1.6954011415455357,28.318670480293594,16.902597395266177
34.396073544794056,45.538210045045695,19.817469768116784,14.779745194385285
26.169252255626983,18.350016299672216,46.0378293634631,6.2114037076875555
26.75956780290822,15.292525804950367,10.817137679976504,2.835372413628406
23.984127868230456,39.184259032550685,18.37641683063564,46.8265825980893
38.976212684488054,47.78656161653549,57.51275359714489,14.149867859880379
24.439196518224502,40.05240631800408,30.869419652952324,10.070582751821199
31.639226961864743,34.25869960467508,3.9115942346774095,51.600112110203504
48.79501336626441,3.254200491551735,41.51449624460414,19.346241476106584
29.173982671252865,35.20561708456578,23.299706510209283,23.098446857984072
36.553772449857945,40.389052089432894,42.588497412325204,25.027422836889205
17.11631573396882,22.366749753706586,36.72660075013848,26.12430290816714
24.906891145772786,31.59720034467706,36.61815859965084,12.82415936383979
30.592117577962835,38.50293522826477,23.088469478319123,10.299208797847468
17.889635277920586,13.27501204380065,41.10734793100164,12.827018225492896
16.846887938026697,27.325863942568912,24.343948972588066,45.008512808464204
44.7469323147489,25.955023636326565,46.6634362612264,19.556695233254263
41.16012460690457,5.535788931359481,18.468325822815515,34.818288412511166
31.824327976276624,52.26517640182387,50.895785807212754,28.78727763941211
33.161480959842315,43.23480780185343,8.5730072069097,32.21079158264864
43.61155314591441,41.078211691891575,33.00673406582492,11.134377397576573
48.95484047636766,16.56944869348252,8.674789652811357,31.133332217722668
12.946525634536194,51.81618858276603,9.928765539313673,41.032999427478956
57.12009947994639,50.211297480651936,24.105246736924972,19.077648174294296
17.853691326412296,20.862442135398126,45.56508179221029,6.540881674479735
31.40611977117872,31.18149564511041,19.82065505952174,27.173016155584445
48.39564495688629,46.65532770635301,48.44176819769009,34.92312264703808
30.27917013213996,14.397413572838866,44.599205207568396,18.584651175536365
19.596210580380976,34.0454694793536,7.907123007292519,21.780828480980375
13.89542131852614,22.134142382021587,32.2818536417902,40.10597766567274
32.71936381972009,36.37413877047224,52.428267313321335,20.502933786305952
47.09546460389805,20.744714070554636,26.142426046578105,44.9122737030334
41.21382684619489,23.763130990388607,56.32274411990198,40.35252718836721
29.824753820301215,16.493083142222336,52.12880372356766,35.163637329955506
14.237623540167887,10.040947357181157,20.660556896864126,44.06263608538601
57.879833869895535,14.336435814728494,39.438417743203985,38.00243836182691
24.981323403049064,21.467738602940557,35.314448495023605,12.172862159566426
38.966545702814365,19.223303652398158,25.970383859045842,21.740290867379546
33.0966169796619,19.964776020140224,11.82517914394689,20.476834396311148
56.398664608500994,34.3029082417815,29.659312600245737,46.66916581167211
39.89154860371625,37.57260574020613,29.064237971611067,41.48470189895641
28.973670850986927,51.08526581506577,37.858648144635026,26.530961107690683
48.18795110310164,5.659189134447511,50.005939604706334,44.94034156704046
17.163665371817302,10.949494427583463,44.51878373486951,39.281165775899964
21.491882497342147,42.93774958722247,19.010323527757983,47.92038629951876
16.406959371429426,32.27465878544236,35.105373073659116,32.761316670948844
40.94605427934793,49.64839623313389,42.488140058200784,50.049479671078785
37.87532982797087,16.444373212171076,39.76413286234283,19.32694626013348
8.256105337317171,17.96170639588577,25.830946481786825,37.799968185780315
30.79318478501934,21.469240900768007,9.944542215405583,32.30213230106272
13.525566332265342,37.81328503902841,22.248311015270357,15.726164504125345
7.4964851105738814,39.56374999373966,21.456895855165435,14.603040044348385
35.84620175355874,32.3100309084117,32.8984321786664,51.537921430377864
34.72330387890165,17.94649199270704,9.989932257898062,48.86196021140111
5.138861057597481,24.366503737717522,6.239020403834035,41.500742453320115
52.04699955449116,19.199690834645498,41.30221862982672,37.645390237434185
35.75924825837103,45.586072070676906,39.980355796407416,25.326930840784605
30.634325309730578,37.43676764425686,47.08254690569687,39.507090100359356
51.33282124990925,25.43833571906601,27.9139589728845,41.66203234870737
32.35997201580968,25.100734901365062,48.91707715629611,34.847218472360865
15.583782770861498,22.726454791131506,36.906871415045565,40.1074177493596
29.38326948100249,52.449051835193856,35.51100931011232,28.00800513934112
35.11907405154141,4.7029334466434936,37.28596524361071,21.43085180127101
31.118643969913144,9.268423318146624,29.16585311789925,18.852938514968052
44.3800241130524,11.57421702694955,53.59477845394661,37.10610665778651
16.485778953913883,32.910095927703956,25.28619704358141,53.28510527926402
17.035032156930814,55.221922290032495,28.945852336512957,41.66456680374277
49.043774506569484,11.265843577480066,24.8987302624171,42.90610443240594
13.583167649487205,44.82796008386945,35.04726899091273,20.723606326204912
36.1401867371087,12.532653905957657,51.78301539399708,11.928785628839814
46.106895725735306,47.33609750853956,37.625114525829524,27.711990724153345
32.449534094752316,26.567423965131344,50.06624177780792,52.46120199509605
29.294129921452253,45.76475692455615,47.357494193746504,36.59953136213313
26.747026232960657,17.48268307376297,33.30210182251873,18.397297478921153
28.14228670766811,5.868855488627676,29.706776917004664,36.912224060298165
1.8923093541191764,50.903252102345476,7.423173725039024,13.76105089789134
50.7541890202551,35.8970041680789,24.876340289637664,57.76669381312589
4.440866614905165,39.65955976397006,33.89789324704009,13.746617051957509
44.387646790111006,10.721646771652692,21.77627724407639,54.591102161804166
28.91017029102093,16.917231914285555,55.066725960148126,6.279986013041082
35.09291941442798,13.68918641291702,31.8365529121937,12.977838850475777
50.70047356525143,19.85105272147752,35.98847653934852,58.04047173070901
54.10413878187394,56.67895434502038,48.59315144774457,13.146233501942975
27.114754231612096,26.35421055415263,53.563751364136955,45.86156391255949
45.21445172645766,7.401345649630168,57.9940355077816,45.185754179075076
43.501693000907196,15.483145665402613,49.09915083181914,28.837655182871046
49.50127939190186,30.305063514421015,39.76944737896701,32.65388654801769
27.86346036218699,45.35762678478022,14.763493841253094,21.701915463838397
36.338023572209224,36.9239766202172,15.32589947557973,54.115440237755536
51.25033620818743,24.956048422960425,15.16152146564022,33.344161071488934
53.250177550168054,33.172496118911766,56.17636518853152,45.17184990365395
54.715089459344476,39.89691047574001,15.71318941985115,26.17250360397623
40.810740448215995,38.51061600841463,5.852354864047902,34.2066156067955
49.25143974746711,31.789954469818746,21.559441196313305,52.46678856677705
27.57389014151399,29.437105968573857,13.957672895813209,33.45050422254434
39.54141629873269,33.07548626513051,26.421036996544334,15.452587194595393
4.07932764329216,45.01184269846234,21.234185608892147,19.538294499486312
41.79945246305818,11.191825509482811,33.05515955035653,51.40962686798857
17.8274702385976,21.725241179117894,22.819199033413938,41.7756235561966
29.112993213210558,44.6643687155495,31.416656991484466,42.964603356519405
39.451795892122675,55.843832967333206,52.13950295892138,18.35276392703375
13.670236076095797,53.91744742021122,26.55751153407473,11.568488408449127
29.397532906840272,21.598858575406773,51.043456809577556,17.540694763059903
33.259487310133856,12.687663899875531,43.93605841145923,39.87890504001842
45.19725035726776,49.36014755633565,53.6619499840708,16.294278338065652
8.196284275564507,40.88672140397229,45.49423206193203,34.41015953208425
53.87726083497175,7.4140905167026485,17.0358898345437,41.199685180611596
39.94197440342038,0.7034513870654096,57.712339309617036,46.69016159665109
37.34591653581919,34.009595646610826,14.648052311911016,26.810865584506285
43.179123687411824,20.26809254932519,10.715454354877533,28.972050623551787
34.57296071688481,43.69161624180711,16.292895345064032,5.781413663330366
33.25704067768025,44.5006418208683,39.10198835133976,36.61519228083071
19.90790441847649,45.29299920584525,34.529437203163,46.7506587617519
35.384623012288735,18.862070877769753,50.50100422818614,30.282467424153843
25.591322074447433,22.34248557962493,56.112832700447214,47.271562365813246
24.566595099618397,25.83383596661208,36.95616841110328,14.93057054755606
19.128024319377307,30.02514741765656,22.60592585543728,53.44868031202932
17.925075963567146,50.548892971371096,48.196887086171714,31.957244368042467
15.721344269254654,52.706527757224706,24.34314093335092,27.691650442341146
30.687497582457674,35.48921512060863,20.762925787699867,16.7042453784931
57.59499645781617,23.411221339825236,14.805408045245253,26.91878119981132
40.14225910280205,55.28393305707758,33.45663739855439,52.05061109289801
29.596743251570334,2.19792928309415,32.02743216023651,15.318975075660342
21.530743231273178,50.90970533924753,43.593003661285124,46.157986126670636
31.153748303756952,4.607020687704388,55.757030417464755,32.19619100703493
16.715875951437095,22.42477796946967,40.464068440548736,17.393736893470713
45.95311825620085,46.79291925625875,12.999559398810211,43.015296955079116
51.79171482123044,35.83340758710719,55.92128238238461,9.773665605654575
15.30009765354609,22.83842216017152,42.10517932583074,54.62042204395559
19.127492499675864,51.39685029193796,22.362185910605486,21.427868609668906
30.11402424094418,21.91521175193949,53.142482977889,14.096611072049123
29.692783003720486,41.76457555132158,37.51883602881792,30.706932050518887
37.92815320772447,39.03224107742689,35.68008644309934,32.785117542719604
33.04027440717011,37.6326894856783,19.138336640739297,39.431697497631845
21.52503086745996,21.326268287959365,41.22432630195182,22.737392630426587
36.33350213036126,32.86991101290194,24.835202155855846,37.13255838012819
10.148627301159378,3.67249892182485,40.08599052582069,46.66284922242269
50.71199717096893,42.50412926703277,7.6552258702635285,46.001711720666016
9.284747057313615,27.82530299237644,26.60868120062795,52.623295988088216
32.215687327551294,40.728875501654294,34.93995200259514,49.54659512866696
36.75354102834158,59.04182355129155,42.600135902212756,26.498039363879595
38.237004976450564,17.864330183644885,3.7944585115099843,22.55132426740505
52.47558437819393,22.809030711229436,40.58837046190727,54.948538187883194
30.953407623401713,25.15828158093792,35.476028902289286,32.01227659804435
8.856754191662287,22.493645832744217,32.389313036813334,51.316953536443364
56.69566073206703,5.852986361395541,53.33000655109897,42.91982720264347
36.64840975335719,28.651100216196685,23.829456502536665,14.7606881670299
18.168630204971876,25.356447232657537,21.36672942321684,37.831486798186866
51.888571417923814,36.88873506723475,43.55956178107463,33.338876826943725
9.984566080483333,52.49430121545726,21.154936588434428,12.634337296417288
18.499785109230956,31.093037031155117,31.438223664151096,50.10734322394623
58.04337586380153,47.341427241007175,39.89942798074752,47.8068897541074
15.58486827963572,49.04515590058088,49.29106923737425,52.918296994536654
27.631207954075073,25.45105920624805,26.78866829741702,26.049326838155736
9.357918706789524,25.38873138669595,15.69537079785219,33.1475605055239
27.800412017545888,55.915004950994756,46.64857781550943,30.903226246431597
33.32947315371861,37.09718299801144,30.569076297571463,9.030961805255853
40.421358017890746,13.490036130316243,6.15323257314072,27.345501024388273
